Source,Tweets,len,ID,Date,Source,Likes,RTs,SA
Hongkong,"SCMP: Yes, a short-term panic really is consistent with a bull market in Hong Kong stocks https://t.co/kCM6oRaYsQ",113,965429000000000000,2/19/2018 3:32,dlvr.it,10,1,1
Hongkong,"HKFP: In Pictures: Milk spas, manicures and oxygen therapy – A Hong Kong dog’s life https://t.co/1sBUl3MP15 https://t.co/uTBhpFG30i",131,965378000000000000,2/19/2018 0:12,dlvr.it,8,1,0
Hongkong,SCMP: Buses back on route of deadly Hong Kong crash but sense of unease lingers https://t.co/xULOPqJ893,103,965242000000000000,2/18/2018 15:10,dlvr.it,6,2,-1
Hongkong,SCMP: ‘We are working like dogs’: Hong Kong workers’ groups march for standard hours and more public holidays https://t.co/DHh45jglRo,133,965217000000000000,2/18/2018 13:30,dlvr.it,8,2,1
Hongkong,SCMP: Understaffed public hospitals swamped once more as Hong Kong flu crisis continues https://t.co/080sFys3xl,111,965191000000000000,2/18/2018 11:49,dlvr.it,5,4,1
Hongkong,SCMP: Crowds flock to Hong Kong’s Che Kung Temple in search of luck and good fortune https://t.co/gKeRDdgzx7,108,965165000000000000,2/18/2018 10:05,dlvr.it,7,3,1
Hongkong,SCMP: High-profile exhibitions for handover anniversary spark record sales of museum passes https://t.co/Qs1D0knDNL,115,965157000000000000,2/18/2018 9:31,dlvr.it,2,0,1
Hongkong,SCMP: Hong Kong election laws set for review in light of court ruling upholding ban on localist candidates https://t.co/KkTjg2qRvO,130,965148000000000000,2/18/2018 8:57,dlvr.it,4,1,1
Hongkong,"SCMP: Driver, 37, dies, passenger critical after fiery crash in Hong Kong https://t.co/2El0h9zX7y",97,965122000000000000,2/18/2018 7:15,dlvr.it,4,1,0
Hongkong,"SCMP: Stop trying to sterilise the Sevens – moving kick-off concert indoors is how to spoil a party, Hong Kong-style https://t.co/oMkprRHzdY",140,965106000000000000,2/18/2018 6:09,dlvr.it,8,3,0
Hongkong,"HKFP: Video: Hong Kong Kin-ball heads to the World Cup, but struggles for recognition back home… https://t.co/tCkNXw1IiB",120,965040000000000000,2/18/2018 1:48,dlvr.it,2,0,0
Hongkong,HKFP: Video: 5 tonnes of fireworks worth HK$8.8m destroyed at sea after display cancelled https://t.co/7h1xhBRY87 https://t.co/20FfKvGs1u,137,964893000000000000,2/17/2018 16:03,dlvr.it,5,1,1
Hongkong,SCMP: Don’t pack away the winter gear just yet with mercury set to plunge again in Hong Kong https://t.co/77fAnXgxaU,116,964853000000000000,2/17/2018 13:24,dlvr.it,13,4,0
Hongkong,"SCMP: I’d have pleaded with Rimsky Yuen to stay on had I known about Teresa Cheng’s illegal structures, says Hong K… https://t.co/qDM7hRwsVy",140,964827000000000000,2/17/2018 11:41,dlvr.it,4,1,-1
Hongkong,"SCMP: Cash handouts for Hongkongers unlikely, finance chief says ahead of annual budget announcement https://t.co/ZnbGTjhDmy",124,964802000000000000,2/17/2018 10:00,dlvr.it,4,1,-1
Hongkong,SCMP: Single mainland mothers protest at Tamar in bid to be reunited with Hong Kong-born children https://t.co/BJoPLDut32,121,964793000000000000,2/17/2018 9:27,dlvr.it,2,0,-1
Hongkong,"SCMP: We aim to close Hong Kong’s gender pay gap and help half a million housewives, Women’s Commission head says https://t.co/IseJd8Tsvc",137,964793000000000000,2/17/2018 9:27,dlvr.it,1,0,-1
Hongkong,"SCMP: If you don’t like it here, get out: why Hong Kong’s downtrodden domestic helpers can never win https://t.co/4InXLGQsgQ",124,964777000000000000,2/17/2018 8:22,dlvr.it,9,4,-1
Hongkong,SCMP: Mixed messages for Year of the Dog including switch of fortune sticks at Hong Kong Che Kung Temple https://t.co/5nrLrXiUj5,128,964759000000000000,2/17/2018 7:10,dlvr.it,7,1,0
Hongkong,SCMP: Theft losses aboard Hong Kong-bound flights down 90 per cent as police tout fast reporting by passengers https://t.co/LkYwalafMD,134,964742000000000000,2/17/2018 6:04,dlvr.it,6,3,1
Hongkong,HKFP: Reviving Article 23 (Part I): The rise and fall of Hong Kong’s 2003 national security bill… https://t.co/ovI26Qi4hY,121,964677000000000000,2/17/2018 1:44,dlvr.it,2,0,0
Hongkong,"SCMP: Hong Kong rings in Lunar New Year with parade, pageantry and performances https://t.co/xrKqk8M1Zq",103,964513000000000000,2/16/2018 14:54,dlvr.it,18,5,-1
Hongkong,SCMP: Hong Kong schools to resume classes on schedule as flu crisis shows signs of easing https://t.co/RNtvEONnsk,113,964479000000000000,2/16/2018 12:38,dlvr.it,4,0,0
Hongkong,SCMP: Hongkongers enjoy warmest first day of Lunar New Year in 11 years https://t.co/KmdlA39hiB,95,964445000000000000,2/16/2018 10:23,dlvr.it,8,0,1
Hongkong,SCMP: New Hong Kong shopping centre on border struggles to draw mainland shoppers – or anyone else https://t.co/mCAM0vYD2B,122,964428000000000000,2/16/2018 9:16,dlvr.it,5,1,1
Hongkong,SCMP: Couple’s first born is Hong Kong’s first baby in Year of the Dog https://t.co/g38nfx8XRI,94,964377000000000000,2/16/2018 5:51,dlvr.it,5,0,1
Hongkong,SCMP: More humane choice of pet for Year of the Dog? How about a robot? https://t.co/HRXeBM72CM,95,964368000000000000,2/16/2018 5:17,dlvr.it,2,0,1
Hongkong,SCMP: Leaders across the world gear up for ‘Belt and Road Initiative’ https://t.co/4DpR6wGEeY,93,964325000000000000,2/16/2018 2:27,dlvr.it,5,1,0
Hongkong,HKFP: Baptist University student involved in Mandarin language row ‘denied all charges’ at disciplinary hearing… https://t.co/7XMQ7ECBPS,136,964309000000000000,2/16/2018 1:22,dlvr.it,2,0,0
Hongkong,"HKFP: Part-time driver in fatal Hong Kong bus crash did not drive route in training, KMB admits… https://t.co/oytGAbiNNh",120,964171000000000000,2/15/2018 16:13,dlvr.it,2,0,0
Hongkong,SCMP: Hongkongers pile into the park for all the fun of the Lunar New Year fair https://t.co/RPjkKWSIPe,103,964128000000000000,2/15/2018 13:23,dlvr.it,8,1,1
Hongkong,"SCMP: Chinese President Xi Jinping urges Hong Kong’s youth to read, travel and learn about the country https://t.co/yPvXjarAUC",126,964098000000000000,2/15/2018 11:23,dlvr.it,11,2,0
Hongkong,SCMP: Carrie Lam’s sombre Lunar New Year message to Hongkongers after tragic bus crash https://t.co/JvpvYuozf5,110,964081000000000000,2/15/2018 10:15,dlvr.it,5,1,-1
Hongkong,"SCMP: Don’t try new tricks this Year of the Dog, as it favours those who stick to convention, Hong Kong fortune-tel… https://t.co/gCsLUPZ9YG",140,964038000000000000,2/15/2018 7:25,dlvr.it,7,2,1
Hongkong,"HKFP: Andrew Lo, aide to ex-Hong Kong leader Tung Chee-hwa, dies from suspected flu- reports https://t.co/XZK3ojIImG https://t.co/RLY5sQliWd",140,964021000000000000,2/15/2018 6:17,dlvr.it,4,0,0
Hongkong,"SCMP: Hong Kong’s domestic workers share stories of ill-treatment, poor living conditions and rights abuses https://t.co/lGh8JTn0Nh",131,963995000000000000,2/15/2018 4:36,dlvr.it,5,2,-1
Hongkong,SCMP: US firm’s engine troubles give Hong Kong Express much to consider on aircraft deliveries   https://t.co/Q2DhRgWmfk,120,963970000000000000,2/15/2018 2:55,dlvr.it,3,2,0
Hongkong,SCMP: Popularity of electronic lai see grows but cash is still king in Hong Kong for lucky money https://t.co/DQL9tZlytt,120,963945000000000000,2/15/2018 1:14,dlvr.it,11,2,1
Hongkong,SCMP: Hong Kong’s equality watchdog head slammed for cronyism and poor governance https://t.co/uwcnlaFHSW,105,963919000000000000,2/14/2018 23:34,dlvr.it,7,2,-1
Hongkong,SCMP: Hong Kong on alert after China confirms world’s first human case of H7N4 bird flu https://t.co/LCTJ9OeaiL,111,963791000000000000,2/14/2018 15:03,dlvr.it,9,7,1
Hongkong,SCMP: Going up! Prices for Hong Kong’s famous Peak Tram to increase for second time in less than two years https://t.co/TR6Lehgl4y,130,963765000000000000,2/14/2018 13:21,dlvr.it,5,1,1
Hongkong,"SCMP: Schoolgirl, 8, dies a month after choking on cuttlefish ball during recess at Hong Kong school https://t.co/DBhqh2a38M",124,963714000000000000,2/14/2018 9:59,dlvr.it,4,1,0
Hongkong,HKFP: Ming Pao staff assoc. urges police to follow up on assault against reporter during 2016 Mong Kok unrest… https://t.co/gxNBSwG26o,134,963714000000000000,2/14/2018 9:59,dlvr.it,2,0,0
Hongkong,"HKFP: Restaurants’ Asian-style soup noodles contain excessive amounts of sodium, Consumer Council tests find… https://t.co/INQGQVcyjd",133,963663000000000000,2/14/2018 6:36,dlvr.it,5,1,-1
Hongkong,"SCMP: ‘Inaccurate’ to assume landmark ruling means Agnes Chow will win appeal against by-election ban, Exco member… https://t.co/itieiHUZs9",139,963657000000000000,2/14/2018 6:13,dlvr.it,4,0,1
Hongkong,HKFP: Woman arrested after claiming relative died in Tai Po bus crash and asking for donations… https://t.co/KqaYxesHg6,119,963632000000000000,2/14/2018 4:31,dlvr.it,3,0,0
Hongkong,SCMP: Half of Hongkongers say public consultation on Lantau Island development was ‘inadequate’ https://t.co/JoZbXm7iY7,119,963598000000000000,2/14/2018 2:16,dlvr.it,5,1,-1
Hongkong,SCMP: Hong Kong woman arrested for posing as family member of bus crash victim and asking for donations https://t.co/MBS6ZIa5T0,127,963581000000000000,2/14/2018 1:09,dlvr.it,2,0,-1
Hongkong,SCMP: South China Morning Post wins 18 awards for excellence in graphics https://t.co/UISfozc0Lw,96,963496000000000000,2/13/2018 19:33,dlvr.it,4,1,1
Hongkong,SCMP: Driver mental health checks floated to address safety fears after fatal Hong Kong bus crash https://t.co/0Ig1iM7MyG,121,963419000000000000,2/13/2018 14:26,dlvr.it,5,0,-1
Hongkong,HKFP: Hong Kong activists may face additional charges over protest against Beijing’s Basic Law intervention… https://t.co/B0CrMrcyA6,132,963402000000000000,2/13/2018 13:18,dlvr.it,5,0,0
Hongkong,SCMP: Empty gestures won’t do – government and transport executives need to put safety before bottom line https://t.co/AI4UnibQ8p,129,963351000000000000,2/13/2018 9:54,dlvr.it,7,0,-1
Hongkong,SCMP: Court rejects pro-independence activist’s case that Hong Kong election officials cannot bar people based on p… https://t.co/8kA3NO1Gj9,140,963351000000000000,2/13/2018 9:54,dlvr.it,3,0,0
Hongkong,SCMP: Suspected triad trio among seven arrested in HK$2.1 million cocaine raids https://t.co/nreNcFtfVU,103,963300000000000000,2/13/2018 6:32,dlvr.it,3,0,0
Hongkong,SCMP: Hong Kong banks offer savers better interest rates but only on yuan deposits https://t.co/ZR67DXwQGm,106,963263000000000000,2/13/2018 4:08,dlvr.it,4,0,1
Hongkong,SCMP: Hong Kong leader Carrie Lam to skip Lunar New Year night parade out of respect for victims of fatal bus crash https://t.co/30AVnyWGTB,139,963251000000000000,2/13/2018 3:20,dlvr.it,2,0,-1
Hongkong,SCMP: How a disgraced United Airlines chief influenced Cathay Pacific’s decision to forgo a budget airline https://t.co/aHLZiDMUk6,130,963234000000000000,2/13/2018 2:12,dlvr.it,2,0,0
Hongkong,SCMP: Baptist University senate groups to review controversial Mandarin graduation requirement https://t.co/Ry5njKR2Xh,118,963209000000000000,2/13/2018 0:30,dlvr.it,2,0,1
Hongkong,SCMP: An unlikely duo teams up to help pupils tame HKDSE’s ‘paper of death’ with song https://t.co/knhOm8k8mI,109,963133000000000000,2/12/2018 19:28,dlvr.it,5,2,-1
Hongkong,SCMP: Hong Kong educators have forgotten that schooling should be fun https://t.co/ADZEzWjWsv,93,963047000000000000,2/12/2018 13:48,dlvr.it,13,4,1
Hongkong,SCMP: Bus driver in fatal crash charged as Hong Kong cancels Lunar New Year fireworks https://t.co/dHNkuQ667l,109,963038000000000000,2/12/2018 13:13,dlvr.it,22,8,1
Hongkong,HKFP: Hong Kong gov’t hits back at ex-chief sec. Anson Chan’s claim of election candidate ‘political screening’… https://t.co/OaHEW09A2L,136,962987000000000000,2/12/2018 9:51,dlvr.it,2,0,-1
Hongkong,HKFP: ‘DQ Teresa Cheng’: Hong Kong protesters demand scandal-hit justice secretary step down https://t.co/fCrDPZauW8 https://t.co/8gA1XwU3fo,140,962987000000000000,2/12/2018 9:51,dlvr.it,3,0,-1
Hongkong,HKFP: Anger over Hong Kong TVB’s lack of apology over reporters’ conduct at Tai Po bus crash scene… https://t.co/LTJAUyyfg3,123,962937000000000000,2/12/2018 6:29,dlvr.it,5,2,-1
Hongkong,"SCMP: Embattled casino mogul Steve Wynn gives up fight for ex-wife’s stake in firm, ending six-year court battle https://t.co/I2HyMAtp7C",136,962900000000000000,2/12/2018 4:04,dlvr.it,13,1,-1
Hongkong,"SCMP: Two die in Hong Kong police car chase, raising questions about officer’s actions https://t.co/GoDb7fl0IF",110,962874000000000000,2/12/2018 2:21,dlvr.it,5,0,0
Hongkong,SCMP: Hong Kong lawmakers primed for showdown over joint checkpoint plan as 60 of 64 Legco members sign up for key… https://t.co/SavhpFhRez,139,962866000000000000,2/12/2018 1:48,dlvr.it,3,0,0
Hongkong,"SCMP: Usually at odds with Beijing, Hong Kong’s opposition lawmakers spearhead mainland visit to see how its vision… https://t.co/cGZxXPJsmZ",140,962828000000000000,2/11/2018 23:18,dlvr.it,2,0,-1
Hongkong,SCMP: Paul Zimmerman is not without appeal https://t.co/wIhF84KFlu,66,962769000000000000,2/11/2018 19:22,dlvr.it,3,1,0
Hongkong,SCMP: Blood donors flood Red Cross centres in Hong Kong to help 40 injured victims of fatal bus crash https://t.co/9Rf2kiyXh7,125,962684000000000000,2/11/2018 13:45,dlvr.it,16,5,0
Hongkong,SCMP: Hundreds take to streets in Hong Kong to demand scandal-hit justice chief Teresa Cheng step down https://t.co/GCham3mH06,126,962675000000000000,2/11/2018 13:11,dlvr.it,5,2,-1
Hongkong,"SCMP: Families of the dead in Hong Kong bus crash tragedy to get HK$300,000 donation, city’s leader Carrie Lam says https://t.co/Do28ERJhED",139,962624000000000000,2/11/2018 9:48,dlvr.it,13,1,-1
Hongkong,SCMP: Will there be long lines when Beijing’s liaison office in Hong Kong holds its first open day? https://t.co/StC1VMfesY,123,962624000000000000,2/11/2018 9:48,dlvr.it,7,1,1
Hongkong,SCMP: Hong Kong bus crash survivor describes horror of accident that killed 19 people https://t.co/4PNJXzjCJV,109,962573000000000000,2/11/2018 6:25,dlvr.it,8,7,-1
Hongkong,SCMP: Here’s a lesson from the 1997 stock crash: don’t panic https://t.co/YqQzC7V7I2,84,962537000000000000,2/11/2018 4:00,dlvr.it,3,0,0
Hongkong,"SCMP: Finding unexploded wartime bombs across Hong Kong is ‘overdue responsibility’ of government, experts say https://t.co/hKGaLDeljZ",134,962510000000000000,2/11/2018 2:15,dlvr.it,3,0,0
Hongkong,SCMP: Stock meltdown: have we entered The Age of Inflation? https://t.co/mLc5gxFYhP,83,962502000000000000,2/11/2018 1:43,dlvr.it,7,2,0
Hongkong,NYTimes: Hong Kong Bus Crash Kills at Least 18 and Injures Over 60 https://t.co/GPzNXsSJuI https://t.co/yMIfE6XasD,114,962407000000000000,2/10/2018 19:23,dlvr.it,13,8,-1
Hongkong,SCMP: Cold snap drives up cost of flowers at Hong Kong Lunar New Year fair https://t.co/WlKzZXoKp9,98,962339000000000000,2/10/2018 14:55,dlvr.it,10,4,1
Hongkong,"SCMP: Former Hong Kong health chief says school flu closures ‘justified’, slams misleading vaccine claims https://t.co/onRJsrjSat",129,962313000000000000,2/10/2018 13:11,dlvr.it,6,3,1
Hongkong,SCMP: Hong Kong’s ethnic minority woes just keep getting worse https://t.co/BQG0QvJs0X,86,962289000000000000,2/10/2018 11:35,dlvr.it,11,2,-1
Hongkong,"SCMP: Hongkongers spend average of HK$2,200 on Valentine’s Day, but ancient tales show it wasn’t always about money https://t.co/kqBSA5t0dg",139,962255000000000000,2/10/2018 9:18,dlvr.it,3,0,-1
Hongkong,SCMP: On the march with ex-soldier for Hong Kong tours with a difference https://t.co/F5kM73vR1A,96,962255000000000000,2/10/2018 9:18,dlvr.it,4,1,0
Hongkong,SCMP: How this cute travelling frog conquered Hongkongers’ hearts (and phone habits) https://t.co/jzVuGzHfmq,108,962202000000000000,2/10/2018 5:49,dlvr.it,12,3,1
Hongkong,"SCMP: Laws to protect sex workers leave them vulnerable to robbery and violence instead, Hong Kong NGOs say https://t.co/YTmEooKuLl",131,962165000000000000,2/10/2018 3:22,dlvr.it,2,1,-1
Hongkong,SCMP: How losing loved ones to cancer spurred a woman to form Hong Kong’s biggest support group for No 1 killer in… https://t.co/oJo2eJmywZ,139,962147000000000000,2/10/2018 2:12,dlvr.it,4,1,1
Hongkong,SCMP: Hong Kong boss jailed for torturing domestic helper Erwiana back in court to face another Indonesian abuse vi… https://t.co/3ClzuAa0Vg,140,962139000000000000,2/10/2018 1:39,dlvr.it,2,1,0
Hongkong,"SCMP: From Coca-Cola to Cathay Pacific, Swire Pacific’s five major businesses in Hong Kong https://t.co/qLCc3JgcOl",114,962044000000000000,2/9/2018 19:21,dlvr.it,3,2,1
Hongkong,SCMP: Hong Kong father admits to raping daughter for eight years https://t.co/OhSAGiAuqM,88,961968000000000000,2/9/2018 14:19,dlvr.it,3,1,0
Hongkong,SCMP: ‘They were locked in an embrace’ – Hong Kong couple found crushed to death in Taiwan quake https://t.co/Z4TLtqDclk,120,961950000000000000,2/9/2018 13:09,dlvr.it,2,1,-1
Hongkong,SCMP: Troubled West Kowloon Cultural District to seek extra HK$11.7 billion for deficits next 15 years https://t.co/zL9eHoGSGt,126,961925000000000000,2/9/2018 11:30,dlvr.it,3,0,-1
Hongkong,SCMP: Gang snatches HK$20 million in ambush on money exchange staff on busy Hong Kong street https://t.co/scXAomN61G,116,961891000000000000,2/9/2018 9:16,dlvr.it,6,1,1
Hongkong,"SCMP: ‘We’re watching you,’ regulator warns Hong Kong cryptocurrency exchanges https://t.co/MV7ElOUA7V",102,961891000000000000,2/9/2018 9:16,dlvr.it,5,0,0
Hongkong,SCMP: More ‘offline’ family time spurs responsible use of technology among children https://t.co/Bc7lurJlAq,107,961839000000000000,2/9/2018 5:46,dlvr.it,5,0,1
Hongkong,SCMP: Why would a Hong Kong-based casino owner want to buy League One club Wigan Athletic based in a declining back… https://t.co/TYvjAVCShQ,140,961801000000000000,2/9/2018 3:18,dlvr.it,2,0,0
Hongkong,HKFP: Illegally poached South African abalone flowing into Hong Kong – report https://t.co/mws2WfScTv https://t.co/DM0rMhV8TL,125,961784000000000000,2/9/2018 2:09,dlvr.it,2,2,-1
Hongkong,SCMP: Killer British banker Rurik Jutting back in Hong Kong court to hear outcome of appeal against murder convicti… https://t.co/JZp43jIWnc,140,961776000000000000,2/9/2018 1:36,dlvr.it,3,1,0
Hongkong,SCMP: Time to play the game at Fanling golf course https://t.co/vcsudhVGT1,74,961681000000000000,2/8/2018 19:18,dlvr.it,1,0,-1
Hongkong,SCMP: City University of Hong Kong to set up research centre for vet and food safety postgraduate courses in mainla… https://t.co/pC3f8yFmjw,140,961604000000000000,2/8/2018 14:15,dlvr.it,5,1,0
Hongkong,"SCMP: Cage homes, a kidnapped Korean actress and Soviet espionage gone wrong: headlines from four decades ago https://t.co/RAvD1V5Yij",133,961587000000000000,2/8/2018 13:04,dlvr.it,1,0,-1
Hongkong,SCMP: Hong Kong man with foot fetish convicted for third time over theft of women’s shoe https://t.co/SzcAjJjC5z,112,961562000000000000,2/8/2018 11:25,dlvr.it,6,0,0
Hongkong,SCMP: Hong Kong customs seize 26 tonnes of endangered wood hidden in cargo containers https://t.co/PwMTnatZXY,109,961528000000000000,2/8/2018 9:11,dlvr.it,2,0,-1
Hongkong,SCMP: Experts denounce Canto-pop star’s claim of harmful flu jabs as ‘totally wrong’ amid deadly virus outbreak in… https://t.co/vAjojbiaFu,139,961528000000000000,2/8/2018 9:11,dlvr.it,1,0,-1
Hongkong,SCMP: Wynn Macau shares surge 6 per cent as new managers replace Steve Wynn https://t.co/Y5ep5ONX0P,99,961467000000000000,2/8/2018 5:11,dlvr.it,1,0,1
Hongkong,"SCMP: ‘It felt like piece of me was cut from my chest,’ says man whose family was trapped by Taiwan quake https://t.co/uUQm8Czkm6",129,961430000000000000,2/8/2018 2:41,dlvr.it,5,0,-1
Hongkong,HKFP: Three more New Territories land activists granted bail ahead of top court appeal https://t.co/MFVV4sH8nA https://t.co/ZZhfhIuPG7,134,961418000000000000,2/8/2018 1:56,dlvr.it,2,0,1
Hongkong,"SCMP: Close to one in five ethnic minority individuals in Hong Kong are living in poverty, government report shows https://t.co/xAelPGPkrh",138,961413000000000000,2/8/2018 1:34,dlvr.it,2,2,0
Hongkong,"SCMP: Education chief says Hong Kong school closures for pupils’ health, but parents still unhappy with sudden call https://t.co/h6XgxyYAkS",139,961252000000000000,2/7/2018 14:54,dlvr.it,5,1,-1
Hongkong,HKFP: Frost killing crops in the New Territories as farmers warn of food price rises https://t.co/RHxZBx53nQ https://t.co/1HBobssPti,132,961232000000000000,2/7/2018 13:36,dlvr.it,7,3,1
Hongkong,SCMP: Hong Kong leader Carrie Lam blasts private operators of public transport for not sharing data https://t.co/Bk9l1kT66e,123,961224000000000000,2/7/2018 13:03,dlvr.it,3,0,0
Hongkong,SCMP: Hong Kong father awaits sentencing after trying to force children to drink rat poison in drunken rage https://t.co/kjHSu6zk0i,131,961199000000000000,2/7/2018 11:23,dlvr.it,4,1,0
Hongkong,SCMP: Trio smash Hong Kong store window and flee with HK$1 million worth of watches in under 20 seconds https://t.co/F2C5lQsqsx,127,961164000000000000,2/7/2018 9:06,dlvr.it,2,0,1
Hongkong,SCMP: Someone is emailing a bogus notice about joint Hong Kong-China crackdown on bitcoin  https://t.co/OjTU9EBHBn,114,961164000000000000,2/7/2018 9:06,dlvr.it,9,3,0
Hongkong,"SCMP: Billionaire Steve Wynn steps down as CEO of Wynn Resorts, Wynn Macau shares suspended https://t.co/wBbkde72cl",115,961105000000000000,2/7/2018 5:09,dlvr.it,1,0,-1
Taiwan,"Taiwan, Paraguay cut tariffs as bilateral economic accord takes effect
https://t.co/r84svCx6vD https://t.co/Cb88y4Qaql",118,968652000000000000,2/28/2018 1:00,TweetDeck,0,0,1
Taiwan,"Consumer confidence impacted by equity volatility
https://t.co/tBGJi5gDVu https://t.co/xr5bKOFAAq",97,968501000000000000,2/27/2018 15:00,TweetDeck,1,1,0
Taiwan,"Lanyu resident finds suspected debris from missing Black Hawk chopper
https://t.co/TfJKIlJPbV https://t.co/b3QsbNlNPN",117,968493000000000000,2/27/2018 14:30,TweetDeck,1,2,-1
Taiwan,"Prosecutors detain developer of quake-toppled building
https://t.co/UWYSG0HgFY
#Hualien #earthquake https://t.co/6toby1tKzl",123,968486000000000000,2/27/2018 14:00,TweetDeck,1,3,0
Taiwan,"Winning numbers for Tuesday's Taiwan lotteries
https://t.co/LwGF0GqcwI https://t.co/vRrwZRB53c",94,968481000000000000,2/27/2018 13:42,TweetDeck,0,0,1
Taiwan,"Sinyi Realty named one of world's most ethical companies
https://t.co/upFXTkNPyK
#SinyiRealty #ethical https://t.co/ntKXRyxJGd",126,968471000000000000,2/27/2018 13:00,TweetDeck,3,0,1
Taiwan,"Manufacturing, service sector sentiment improves in January
https://t.co/sDSG2tQbsS https://t.co/ZaxaUJoZnE",107,968456000000000000,2/27/2018 12:00,TweetDeck,2,2,0
Taiwan,"Cabinet shelves military pension reform bill
https://t.co/AP7jMnkDpC https://t.co/W1kbY8p0Be",92,968441000000000000,2/27/2018 11:00,TweetDeck,0,0,-1
Taiwan,"Premier urges calm, says toilet paper supply sufficient
https://t.co/Qw2dqp6UNN https://t.co/ezaopPznFa",103,968425000000000000,2/27/2018 10:00,TweetDeck,3,4,1
Taiwan,"Taiwanese fishing boat released by Indonesian authorities
https://t.co/eBniDk88Pw https://t.co/TyY4Fm9Aoz",105,968410000000000000,2/27/2018 9:00,TweetDeck,1,0,0
Taiwan,"Protester injured in rally against military pension reform (update)
https://t.co/kYSuNEczgG https://t.co/zwndlH70GE",115,968403000000000000,2/27/2018 8:30,TweetDeck,1,0,-1
Taiwan,"Innolux sues Chinese company for patent infringement
https://t.co/szPJB0Kcrp https://t.co/aDP7Ewsnu6",100,968395000000000000,2/27/2018 8:00,TweetDeck,0,0,0
Taiwan,"Protester injured in fight against military pension reform
https://t.co/JLAxB2yvk9 https://t.co/UNLy3TU4Bu",106,968380000000000000,2/27/2018 6:59,Twitter Web Client,0,0,-1
Taiwan,"Air Force gets new commander in Cabinet reshuffle
https://t.co/nAPs5GNKjo https://t.co/WRyycVUdsS",97,968350000000000000,2/27/2018 5:00,TweetDeck,1,1,1
Taiwan,"Government getting involved in toilet paper buying craze
https://t.co/ey9FEDk9Ij https://t.co/kNB2KJQ5jr",104,968335000000000000,2/27/2018 4:00,TweetDeck,5,4,-1
Taiwan,"Taichung named among 3 global top vacation rental hot spots in 2018
https://t.co/onor6p17WL https://t.co/S0YbYEmJh8",115,968320000000000000,2/27/2018 3:00,TweetDeck,1,3,1
Taiwan,"Kinmen reopens Jiangong Islet to public
https://t.co/tcAdzz3oBD https://t.co/JoyfzU1ldR",87,968305000000000000,2/27/2018 2:00,TweetDeck,2,2,0
Taiwan,"Expats in Taipei the 9th lowest-paid in the world: HSBC survey
https://t.co/l4kHkj9sLc https://t.co/kxoFgmcn7o",110,968290000000000000,2/27/2018 1:00,TweetDeck,7,6,0
Taiwan,"Former CNA president, journalist Joe Hung passes away
https://t.co/ndCv7iB12T https://t.co/oJJXYeuxQU",101,968282000000000000,2/27/2018 0:30,TweetDeck,2,1,0
Taiwan,"January jobless rate falls to 32-month low
https://t.co/H7wUOus3KE https://t.co/OzUFy4YHqn",90,968274000000000000,2/27/2018 0:00,TweetDeck,6,2,0
Taiwan,"NTUST alumni association established in Ethiopia
https://t.co/DpcMpcCkRB https://t.co/uFs0dfhEZ0",96,968139000000000000,2/26/2018 15:00,TweetDeck,0,0,0
Taiwan,"New labor minister vows to fulfill labor law, protect workers' rights
https://t.co/0FiH6WhQlC https://t.co/OIrPzXw1B5",117,968123000000000000,2/26/2018 14:00,TweetDeck,3,3,1
Taiwan,"Feng steps down as defense minister, to take helm at think tank
https://t.co/NFuiLO3EmW https://t.co/g21HjwTkRJ",111,968108000000000000,2/26/2018 13:00,TweetDeck,2,1,-1
Taiwan,"Hon Hai to team up with Sharp in automotive cameras: report
https://t.co/ab4Sb62phO https://t.co/3Y3C58DBcj",107,968093000000000000,2/26/2018 12:00,TweetDeck,2,1,-1
Taiwan,"Government to invest NT$6 billion to improve building safety
https://t.co/gtFU4gVn2V https://t.co/gI4pyza3BE",108,968078000000000000,2/26/2018 11:00,TweetDeck,2,2,0
Taiwan,"Taiwan tech firms to showcase innovations at MWC
https://t.co/NyBn3jfEYG https://t.co/PrDoIQY9FA",96,968063000000000000,2/26/2018 10:00,TweetDeck,2,1,0
Taiwan,"Currency stabilization major challenge: new central bank governor
https://t.co/qt31gebPTs https://t.co/2Q1qhfjcib",113,968048000000000000,2/26/2018 9:00,TweetDeck,1,1,1
Taiwan,"Recent temblors not related to Hualien earthquake: CWB
https://t.co/kh3tCkJnqq https://t.co/47wumOPjUn",102,968033000000000000,2/26/2018 8:00,TweetDeck,4,5,0
Taiwan,"#TSMC to build R&amp;D center in Hsinchu
https://t.co/6VnqgMd1Rq https://t.co/2awdcTqOQ1",88,968018000000000000,2/26/2018 6:59,Twitter Web Client,2,1,-1
Taiwan,"[PHOTO]Cherry blossoms
https://t.co/mRNPC4UNJo https://t.co/uIsA231kYn",70,967988000000000000,2/26/2018 5:00,TweetDeck,12,4,0
Taiwan,"New foreign minister pledges to draw on talents of young diplomats
https://t.co/PJM3Ctg0mp https://t.co/O5xOA0Hlq0",114,967978000000000000,2/26/2018 4:21,Twitter Web Client,1,2,1
Taiwan,"Taiwan headline news
https://t.co/LafCLoIpdx https://t.co/MtGvCrMljA",68,967978000000000000,2/26/2018 4:20,Twitter Web Client,0,1,0
